"@timestamp","json.apk","json.type","json.domain","json.event","json.status"
"Nov 27, 2019 @ 18:07:08.189","com.jobandtalent.android",trustmanagerImp,"395394d063b66328074ee0d1b059c2ab.api.appsee.com",intercept,true
"Nov 27, 2019 @ 18:07:08.189","com.jobandtalent.android",trustmanagerImp,"api.appsflyer.com",intercept,true
"Nov 27, 2019 @ 18:07:08.189","com.jobandtalent.android",trustmanagerImp,"e.crashlytics.com",intercept,true
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustmanager,,setup,true
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",okhttp3,,setup,false
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustkit,,setup,false
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",appcelerator,,setup,false
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustmanagerImp,"firebaseremoteconfig.googleapis.com",intercept,true
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustmanagerImp,"settings.crashlytics.com",intercept,true
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustmanagerImp,"t.appsflyer.com",intercept,true
"Nov 27, 2019 @ 18:07:08.188","com.jobandtalent.android",trustmanagerImp,"api.jobandtalent.com",intercept,true
"Nov 27, 2019 @ 17:45:12.528","com.google.android.apps.maps",trustmanagerImp,"mobilemaps-pa.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:45:12.528","com.google.android.apps.maps",trustmanagerImp,"www.google.com",intercept,true
"Nov 27, 2019 @ 17:45:12.528","com.google.android.apps.maps",trustmanager,,interception,true
"Nov 27, 2019 @ 17:45:05.527","com.google.android.apps.maps",trustmanager,,setup,true
"Nov 27, 2019 @ 17:45:05.527","com.google.android.apps.maps",okhttp3,,setup,false
"Nov 27, 2019 @ 17:45:05.527","com.google.android.apps.maps",trustkit,,setup,false
"Nov 27, 2019 @ 17:45:05.527","com.google.android.apps.maps",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 17:45:05.527","com.google.android.apps.maps",appcelerator,,setup,false
"Nov 27, 2019 @ 17:42:10.522","com.google.android.apps.books",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 17:42:10.522","com.google.android.apps.books",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 17:42:10.521","com.google.android.apps.books",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 17:41:15.520","com.google.android.apps.books",trustmanagerImp,"books.google.com",intercept,true
"Nov 27, 2019 @ 17:41:12.519","com.google.android.apps.books",trustmanagerImp,"books.google.com",intercept,true
"Nov 27, 2019 @ 17:41:12.519","com.google.android.apps.books",trustmanagerImp,"books.google.com",intercept,true
"Nov 27, 2019 @ 17:41:12.519","com.google.android.apps.books",trustmanagerImp,"books.google.com",intercept,true
"Nov 27, 2019 @ 17:41:12.519","com.google.android.apps.books",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 17:41:12.518","com.google.android.apps.books",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 17:39:07.515","com.google.android.apps.books",trustmanagerImp,"android.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:38:32.513","com.google.android.apps.books",trustmanagerImp,"www.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:38:25.513","com.google.android.apps.books",trustmanagerImp,"playbooks-pa.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:38:25.513","com.google.android.apps.books",trustmanagerImp,"playbooks-pa.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:38:25.513","com.google.android.apps.books",trustmanagerImp,"playbooks-pa.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:38:25.513","com.google.android.apps.books",trustmanagerImp,"playbooks-pa.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:38:25.512","com.google.android.apps.books",trustmanagerImp,"books.google.com",intercept,true
"Nov 27, 2019 @ 17:38:18.512","com.google.android.apps.books",trustmanager,,setup,true
"Nov 27, 2019 @ 17:38:18.512","com.google.android.apps.books",okhttp3,,setup,false
"Nov 27, 2019 @ 17:38:18.512","com.google.android.apps.books",trustkit,,setup,false
"Nov 27, 2019 @ 17:38:18.512","com.google.android.apps.books",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 17:38:18.512","com.google.android.apps.books",appcelerator,,setup,false
"Nov 27, 2019 @ 17:35:23.508","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"e.crashlytics.com",intercept,true
"Nov 27, 2019 @ 17:35:23.507","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 17:35:23.507","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"firebaseremoteconfig.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:35:23.507","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"pagead2.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 17:35:23.507","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"firebaseremoteconfig.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:35:23.507","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"settings.crashlytics.com",intercept,true
"Nov 27, 2019 @ 17:35:08.506","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 17:35:08.506","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"www.gstatic.com",intercept,true
"Nov 27, 2019 @ 17:35:08.506","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"tpc.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 17:35:08.506","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:31:33.501","com.vialsoft.autoescuelamovilfree",trustmanager,,setup,true
"Nov 27, 2019 @ 17:31:33.501","com.vialsoft.autoescuelamovilfree",okhttp3,,setup,false
"Nov 27, 2019 @ 17:31:33.501","com.vialsoft.autoescuelamovilfree",trustkit,,setup,false
"Nov 27, 2019 @ 17:31:33.501","com.vialsoft.autoescuelamovilfree",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 17:31:33.501","com.vialsoft.autoescuelamovilfree",appcelerator,,setup,false
"Nov 27, 2019 @ 17:31:33.501","com.vialsoft.autoescuelamovilfree",trustmanagerImp,"adservice.google.com",intercept,true
"Nov 27, 2019 @ 17:25:12.971","com.budgestudios.googleplay.BarbieDreamhouse",trustmanager,,setup,true
"Nov 27, 2019 @ 17:25:12.971","com.budgestudios.googleplay.BarbieDreamhouse",okhttp3,,setup,false
"Nov 27, 2019 @ 17:25:12.971","com.budgestudios.googleplay.BarbieDreamhouse",trustkit,,setup,false
"Nov 27, 2019 @ 17:25:12.971","com.budgestudios.googleplay.BarbieDreamhouse",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 17:25:12.971","com.budgestudios.googleplay.BarbieDreamhouse",appcelerator,,setup,false
"Nov 27, 2019 @ 17:11:16.572","com.netflix.Speedtest",trustmanagerImp,"ipv4-c153-ams001-ix.1.oca.nflxvideo.net",intercept,true
"Nov 27, 2019 @ 17:10:51.571","com.netflix.Speedtest",trustmanagerImp,"ipv4-c028-mil001-ix.1.oca.nflxvideo.net",intercept,true
"Nov 27, 2019 @ 17:10:51.571","com.netflix.Speedtest",trustmanagerImp,"ipv4-c094-fra002-ix.1.oca.nflxvideo.net",intercept,true
"Nov 27, 2019 @ 17:10:51.571","com.netflix.Speedtest",trustmanagerImp,"ipv4-c004-fra002-dev-ix.1.oca.nflxvideo.net",intercept,true
"Nov 27, 2019 @ 17:10:36.569","com.netflix.Speedtest",trustmanagerImp,"ichnaea-web.netflix.com",intercept,true
"Nov 27, 2019 @ 17:10:36.569","com.netflix.Speedtest",trustmanagerImp,"api.fast.com",intercept,true
"Nov 27, 2019 @ 17:10:36.569","com.netflix.Speedtest",trustmanagerImp,"ipv4-c032-mil001-ix.1.oca.nflxvideo.net",intercept,true
"Nov 27, 2019 @ 17:10:21.568","com.netflix.Speedtest",trustmanager,,setup,true
"Nov 27, 2019 @ 17:10:21.568","com.netflix.Speedtest",okhttp3,,setup,false
"Nov 27, 2019 @ 17:10:21.568","com.netflix.Speedtest",trustkit,,setup,false
"Nov 27, 2019 @ 17:10:21.568","com.netflix.Speedtest",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 17:10:21.568","com.netflix.Speedtest",appcelerator,,setup,false
"Nov 27, 2019 @ 17:10:21.568","com.netflix.Speedtest",trustmanagerImp,"fast.com",intercept,true
"Nov 27, 2019 @ 17:08:16.565","com.google.android.youtube",trustmanagerImp,"www.googleadservices.com",intercept,true
"Nov 27, 2019 @ 17:07:51.564","com.google.android.youtube",trustmanagerImp,"r4---sn-gxqpgpn-h5ql.googlevideo.com",intercept,true
"Nov 27, 2019 @ 17:07:51.564","com.google.android.youtube",trustmanagerImp,"r2---sn-gxqpgpn-h5ql.googlevideo.com",intercept,true
"Nov 27, 2019 @ 17:07:51.564","com.google.android.youtube",trustmanagerImp,"i.ytimg.com",intercept,true
"Nov 27, 2019 @ 17:07:51.564","com.google.android.youtube",trustmanagerImp,"i4.ytimg.com",intercept,true
"Nov 27, 2019 @ 17:07:50.563","com.google.android.youtube",trustmanagerImp,"www.youtube.com",intercept,true
"Nov 27, 2019 @ 17:07:49.563","com.google.android.youtube",trustmanagerImp,"redirector.googlevideo.com",intercept,true
"Nov 27, 2019 @ 17:07:42.562","com.google.android.youtube",trustmanagerImp,"suggestqueries.google.com",intercept,true
"Nov 27, 2019 @ 17:07:42.562","com.google.android.youtube",trustmanagerImp,"yt3.ggpht.com",intercept,true
"Nov 27, 2019 @ 17:04:07.557","com.google.android.youtube",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 17:04:07.557","com.google.android.youtube",appcelerator,,setup,false
"Nov 27, 2019 @ 17:04:07.556","com.google.android.youtube",trustmanager,,setup,true
"Nov 27, 2019 @ 17:04:07.556","com.google.android.youtube",okhttp3,,setup,false
"Nov 27, 2019 @ 17:04:07.556","com.google.android.youtube",trustkit,,setup,false
"Nov 27, 2019 @ 17:03:02.554","com.piupiuapps.hairstyles",trustmanagerImp,"encrypted-tbn3.gstatic.com",intercept,true
"Nov 27, 2019 @ 17:01:47.552","com.piupiuapps.hairstyles",trustmanagerImp,"www.facebook.com",intercept,true
"Nov 27, 2019 @ 17:00:52.550","com.piupiuapps.hairstyles",trustmanagerImp,"csi.gstatic.com",intercept,true
"Nov 27, 2019 @ 17:00:37.549","com.piupiuapps.hairstyles",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 17:00:37.549","com.piupiuapps.hairstyles",trustmanagerImp,"pagead2.googleadservices.com",intercept,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanager,,interception,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanager,,interception,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanager,,interception,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanagerImp,"www.google-analytics.com",intercept,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanagerImp,"imasdk.googleapis.com",intercept,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanagerImp,"encrypted-tbn0.gstatic.com",intercept,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanagerImp,"pagead2.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 17:00:22.548","com.piupiuapps.hairstyles",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:57:27.543","com.piupiuapps.hairstyles",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:57:20.543","com.piupiuapps.hairstyles",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:57:20.543","com.piupiuapps.hairstyles",trustmanagerImp,"data.flurry.com",intercept,true
"Nov 27, 2019 @ 16:57:20.543","com.piupiuapps.hairstyles",trustmanagerImp,"tpc.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:57:20.542","com.piupiuapps.hairstyles",trustmanager,,setup,true
"Nov 27, 2019 @ 16:57:20.542","com.piupiuapps.hairstyles",okhttp3,,setup,false
"Nov 27, 2019 @ 16:57:20.542","com.piupiuapps.hairstyles",trustkit,,setup,false
"Nov 27, 2019 @ 16:57:20.542","com.piupiuapps.hairstyles",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:57:20.542","com.piupiuapps.hairstyles",appcelerator,,setup,false
"Nov 27, 2019 @ 16:51:06.989","com.chic.colorfuldiscolights2",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:51:06.989","com.chic.colorfuldiscolights2",trustmanagerImp,"pagead2.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:50:51.988","com.chic.colorfuldiscolights2",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:50:51.988","com.chic.colorfuldiscolights2",trustmanagerImp,"www.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:50:51.988","com.chic.colorfuldiscolights2",trustmanagerImp,"tpc.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:50:50.987","com.chic.colorfuldiscolights2",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:50:49.987","com.chic.colorfuldiscolights2",trustmanager,,setup,true
"Nov 27, 2019 @ 16:50:49.987","com.chic.colorfuldiscolights2",okhttp3,,setup,false
"Nov 27, 2019 @ 16:50:49.987","com.chic.colorfuldiscolights2",trustkit,,setup,false
"Nov 27, 2019 @ 16:50:49.987","com.chic.colorfuldiscolights2",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:50:49.987","com.chic.colorfuldiscolights2",appcelerator,,setup,false
"Nov 27, 2019 @ 16:44:51.855","com.moodle.moodlemobile",appcelerator,,setup,false
"Nov 27, 2019 @ 16:44:51.854","com.moodle.moodlemobile",trustmanager,,setup,true
"Nov 27, 2019 @ 16:44:51.854","com.moodle.moodlemobile",okhttp3,,setup,false
"Nov 27, 2019 @ 16:44:51.854","com.moodle.moodlemobile",trustkit,,setup,false
"Nov 27, 2019 @ 16:44:51.854","com.moodle.moodlemobile",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:40:56.849","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"encrypted-tbn1.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:40:31.847","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"www.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:40:06.845","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"graph.facebook.com",intercept,true
"Nov 27, 2019 @ 16:38:31.843","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"encrypted-tbn0.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:37:36.841","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"sdk-diagnostics.prd.mz.internal.unity3d.com",intercept,true
"Nov 27, 2019 @ 16:37:29.840","com.flying.car.simulator.extreme.driver.cardriving",trustmanager,,interception,true
"Nov 27, 2019 @ 16:37:26.839","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"www.googletagservices.com",intercept,true
"Nov 27, 2019 @ 16:37:23.839","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"auction.unityads.unity3d.com",intercept,true
"Nov 27, 2019 @ 16:37:22.838","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:37:21.838","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"publisher-config.unityads.unity3d.com",intercept,true
"Nov 27, 2019 @ 16:37:21.838","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"pagead2.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:37:21.838","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:37:21.838","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:37:06.837","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:37:06.837","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"tpc.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:37:06.837","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:37:06.837","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"webview.unityads.unity3d.com",intercept,true
"Nov 27, 2019 @ 16:37:06.837","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"encrypted-tbn3.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:37:03.836","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"graph.facebook.com",intercept,true
"Nov 27, 2019 @ 16:37:02.836","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"config.unityads.unity3d.com",intercept,true
"Nov 27, 2019 @ 16:37:01.836","com.flying.car.simulator.extreme.driver.cardriving",trustmanager,,interception,true
"Nov 27, 2019 @ 16:37:01.836","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,"onesignal.com",intercept,true
"Nov 27, 2019 @ 16:36:58.835","com.flying.car.simulator.extreme.driver.cardriving",trustmanager,,setup,true
"Nov 27, 2019 @ 16:36:58.835","com.flying.car.simulator.extreme.driver.cardriving",okhttp3,,setup,false
"Nov 27, 2019 @ 16:36:58.835","com.flying.car.simulator.extreme.driver.cardriving",trustkit,,setup,false
"Nov 27, 2019 @ 16:36:58.835","com.flying.car.simulator.extreme.driver.cardriving",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:36:58.835","com.flying.car.simulator.extreme.driver.cardriving",appcelerator,,setup,false
"Nov 27, 2019 @ 16:29:52.721","com.lego.bricksmore",okhttp3,,setup,false
"Nov 27, 2019 @ 16:29:52.721","com.lego.bricksmore",trustkit,,setup,false
"Nov 27, 2019 @ 16:29:52.721","com.lego.bricksmore",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:29:52.721","com.lego.bricksmore",appcelerator,,setup,false
"Nov 27, 2019 @ 16:29:52.721","com.lego.bricksmore",trustmanager,,interception,true
"Nov 27, 2019 @ 16:29:52.720","com.lego.bricksmore",trustmanager,,setup,true
"Nov 27, 2019 @ 16:26:07.715","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"dby39aikxkpka.cloudfront.net",intercept,true
"Nov 27, 2019 @ 16:26:06.715","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"dy822md8ge77v.cloudfront.net",intercept,true
"Nov 27, 2019 @ 16:26:06.715","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"an6009.gways.net",intercept,true
"Nov 27, 2019 @ 16:26:06.714","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"www.jayoox.com",intercept,true
"Nov 27, 2019 @ 16:23:31.710","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"fonts.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:23:28.710","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:23:27.709","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"ls1234.gways.net",intercept,true
"Nov 27, 2019 @ 16:23:20.709","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"www.google-analytics.com",intercept,true
"Nov 27, 2019 @ 16:23:20.709","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"per996633.gways.net",intercept,true
"Nov 27, 2019 @ 16:23:20.709","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"ssl1314.gways.net",intercept,true
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",trustmanager,,setup,true
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",okhttp3,,setup,false
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",trustkit,,setup,false
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",appcelerator,,setup,false
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"appsandgames.website",intercept,true
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"imperiumads.go2cloud.org",intercept,true
"Nov 27, 2019 @ 16:23:17.708","com.afftop.fortnitebattleroyalelitestore",trustmanagerImp,"www.downcontent.com",intercept,true
"Nov 27, 2019 @ 16:17:07.225","com.facebook.orca",trustmanager,,setup,true
"Nov 27, 2019 @ 16:17:07.225","com.facebook.orca",okhttp3,,setup,false
"Nov 27, 2019 @ 16:17:07.225","com.facebook.orca",trustkit,,setup,false
"Nov 27, 2019 @ 16:17:07.225","com.facebook.orca",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:17:07.225","com.facebook.orca",appcelerator,,setup,false
"Nov 27, 2019 @ 16:11:36.540","emoji.photo.editor",trustmanagerImp,"www.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:11:21.539","emoji.photo.editor",trustmanagerImp,"pagead2.googleadservices.com",intercept,true
"Nov 27, 2019 @ 16:09:56.536","emoji.photo.editor",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:08:41.534","emoji.photo.editor",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Nov 27, 2019 @ 16:08:41.534","emoji.photo.editor",trustmanagerImp,"pagead2.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:08:41.534","emoji.photo.editor",trustmanagerImp,"fonts.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:08:41.534","emoji.photo.editor",trustmanagerImp,"csi.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:08:41.534","emoji.photo.editor",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",okhttp3,,setup,false
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustkit,,setup,false
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",appcelerator,,setup,false
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"tpc.googlesyndication.com",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"www.gstatic.com",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"imasdk.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"www.google-analytics.com",intercept,true
"Nov 27, 2019 @ 16:08:26.533","emoji.photo.editor",trustmanagerImp,"imasdk.googleapis.com",intercept,true
"Nov 27, 2019 @ 16:08:26.532","emoji.photo.editor",trustmanager,,setup,true
"Nov 27, 2019 @ 16:01:35.988","com.iglugo.izalconcertapp2",trustmanager,,setup,true
"Nov 27, 2019 @ 16:01:35.988","com.iglugo.izalconcertapp2",okhttp3,,setup,false
"Nov 27, 2019 @ 16:01:35.988","com.iglugo.izalconcertapp2",trustkit,,setup,false
"Nov 27, 2019 @ 16:01:35.988","com.iglugo.izalconcertapp2",trustmanagerImp,,setup,true
"Nov 27, 2019 @ 16:01:35.988","com.iglugo.izalconcertapp2",appcelerator,,setup,false
"Nov 27, 2019 @ 15:54:35.718","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"securepubads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 15:54:35.716","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"r1---sn-h5q7rn7k.googlevideo.com",intercept,true
"Nov 27, 2019 @ 15:54:20.715","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"r1---sn-gxqpgpn-h5ql.googlevideo.com",intercept,true
"Nov 27, 2019 @ 15:53:55.714","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"r4---sn-h5q7kne6.googlevideo.com",intercept,true
"Nov 27, 2019 @ 15:53:20.712","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"r4---sn-gxqpgpn-h5ql.googlevideo.com",intercept,true
"Nov 27, 2019 @ 15:53:13.711","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"accounts.google.com",intercept,true
"Nov 27, 2019 @ 15:52:48.710","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"m.youtube.com",intercept,true
"Nov 27, 2019 @ 15:52:41.709","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"s.ytimg.com",intercept,true
"Nov 27, 2019 @ 15:52:41.709","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"static.doubleclick.net",intercept,true
"Nov 27, 2019 @ 15:52:41.709","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"i.ytimg.com",intercept,true
"Nov 27, 2019 @ 15:52:41.709","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"yt3.ggpht.com",intercept,true
"Nov 27, 2019 @ 15:52:16.708","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"www.youtube.com",intercept,true
"Nov 27, 2019 @ 15:52:16.708","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"track.adform.net",intercept,true
"Nov 27, 2019 @ 15:51:01.706","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"d.adroll.mgr.consensu.org",intercept,true
"Nov 27, 2019 @ 15:51:01.706","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"d.adroll.com",intercept,true
"Nov 27, 2019 @ 15:50:58.705","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"s.adroll.com",intercept,true
"Nov 27, 2019 @ 15:50:51.704","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"www.facebook.com",intercept,true
"Nov 27, 2019 @ 15:50:36.703","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Nov 27, 2019 @ 15:50:36.703","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"www.google.es",intercept,true
"Nov 27, 2019 @ 15:50:29.702","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"www.google.com",intercept,true
"Nov 27, 2019 @ 15:50:14.701","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"connect.facebook.net",intercept,true
"Nov 27, 2019 @ 15:50:07.700","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"fonts.gstatic.com",intercept,true
"Nov 27, 2019 @ 15:50:07.700","com.occamappservices.abonoteatrosnwc10",trustmanagerImp,"www.googleadservices.com",intercept,true
