@timestamp;json.apk;json.country;json.country_code;json.category;json.domain;json.fase;json.categ;json.PII;json.testing_label;json.int_transfer;json.categ_ancestry;json.ancestry;json.port;json.device
Apr 2, 2020 @ 18:25:27.809;com.jrzheng.supervpnfree;United States;US;-;www.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 18:25:27.809;com.jrzheng.supervpnfree;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 18:25:27.809;com.jrzheng.supervpnfree;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 18:25:27.809;com.jrzheng.supervpnfree;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 18:25:27.807;com.jrzheng.supervpnfree;United States;US;-;googleads.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 18:25:27.803;com.jrzheng.supervpnfree;United States;US;-;googleads.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.701;com.grand.robot.speed.hero;United States;US;-;sdk.consoliads.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""ConsoliAds""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.701;com.grand.robot.speed.hero;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.701;com.grand.robot.speed.hero;United States;US;-;auction.unityads.unity3d.com;Phase 2;"[""game engine"",""audience measurement""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""game engine\"",\""audience measurement\""]""]";"[""Unity""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.700;com.grand.robot.speed.hero;Ireland;IE;-;app.appsflyer.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;false;"[""[\""marketing\""]""]";"[""Appsflyer""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.700;com.grand.robot.speed.hero;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.699;com.grand.robot.speed.hero;Ireland;IE;-;app.appsflyer.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;false;"[""[\""marketing\""]""]";"[""Appsflyer""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.699;com.grand.robot.speed.hero;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.699;com.grand.robot.speed.hero;United States;US;-;sdk.consoliads.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""ConsoliAds""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.699;com.grand.robot.speed.hero;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 17:33:51.699;com.grand.robot.speed.hero;United States;US;-;auction.unityads.unity3d.com;Phase 2;"[""game engine"",""audience measurement""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""game engine\"",\""audience measurement\""]""]";"[""Unity""]";-;aee4ad920306
Apr 2, 2020 @ 16:44:55.337;com.lbe.parallel.intl;Singapore;SG;-;api.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.336;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;United States;US;-;adtag.ad.smaato.net;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;United States;US;-;soma-assets.smaato.net;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.335;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.334;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.333;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.332;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;United States;US;-;googleads.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
